ActivityID,CareType,HCWType,RoomType,Surface,Date,Time,Dev.Date.Time,type
55,Rounds,DR,SB,Sink,8/31/2019,27/07/2020 15:26,8/31/2019 15:26,Mock
55,Rounds,DR,SB,PaperTowel,8/31/2019,27/07/2020 15:27,8/31/2019 15:27,Mock
55,Rounds,DR,SB,Door,8/31/2019,27/07/2020 15:27,8/31/2019 15:27,Mock
55,Rounds,DR,SB,Door,8/31/2019,27/07/2020 15:27,8/31/2019 15:27,Mock
55,Rounds,DR,SB,Out,8/31/2019,27/07/2020 15:27,8/31/2019 15:27,Mock
56,Rounds,DR,SB,In,8/31/2019,27/07/2020 15:28,8/31/2019 15:28,Mock
56,Rounds,DR,SB,Door,8/31/2019,27/07/2020 15:28,8/31/2019 15:28,Mock
56,Rounds,DR,SB,Patient,8/31/2019,27/07/2020 15:28,8/31/2019 15:28,Mock
56,Rounds,DR,SB,Door,8/31/2019,27/07/2020 15:29,8/31/2019 15:29,Mock
56,Rounds,DR,SB,Out,8/31/2019,27/07/2020 15:29,8/31/2019 15:29,Mock
57,Rounds,DR,SB,In,8/31/2019,27/07/2020 15:29,8/31/2019 15:29,Mock
57,Rounds,DR,SB,Door,8/31/2019,27/07/2020 15:29,8/31/2019 15:29,Mock
57,Rounds,DR,SB,Soap,8/31/2019,27/07/2020 15:30,8/31/2019 15:30,Mock
57,Rounds,DR,SB,Sink,8/31/2019,27/07/2020 15:30,8/31/2019 15:30,Mock
57,Rounds,DR,SB,PaperTowel,8/31/2019,27/07/2020 15:30,8/31/2019 15:30,Mock
57,Rounds,DR,SB,Patient,8/31/2019,27/07/2020 15:30,8/31/2019 15:30,Mock
57,Rounds,DR,SB,Patient,8/31/2019,27/07/2020 15:30,8/31/2019 15:30,Mock
57,Rounds,DR,SB,Patient,8/31/2019,27/07/2020 15:30,8/31/2019 15:30,Mock
57,Rounds,DR,SB,Patient,8/31/2019,27/07/2020 15:31,8/31/2019 15:31,Mock
57,Rounds,DR,SB,Patient,8/31/2019,27/07/2020 15:31,8/31/2019 15:31,Mock
57,Rounds,DR,SB,Door,8/31/2019,27/07/2020 15:31,8/31/2019 15:31,Mock
57,Rounds,DR,SB,Out,8/31/2019,27/07/2020 15:31,8/31/2019 15:31,Mock
58,Obs,AUX,SB,In,8/31/2019,27/07/2020 15:31,8/31/2019 15:31,Mock
58,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:31,8/31/2019 15:31,Mock
58,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:31,8/31/2019 15:31,Mock
58,Obs,AUX,SB,Table,8/31/2019,27/07/2020 15:31,8/31/2019 15:31,Mock
58,Obs,AUX,SB,Stethoscope,8/31/2019,27/07/2020 15:31,8/31/2019 15:31,Mock
58,Obs,AUX,SB,Patient,8/31/2019,27/07/2020 15:32,8/31/2019 15:32,Mock
58,Obs,AUX,SB,Patient,8/31/2019,27/07/2020 15:32,8/31/2019 15:32,Mock
58,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:35,8/31/2019 15:35,Mock
58,Obs,AUX,SB,Out,8/31/2019,27/07/2020 15:35,8/31/2019 15:35,Mock
59,Obs,AUX,SB,In,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,Patient,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,Alc,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
59,Obs,AUX,SB,Out,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock
60,Obs,AUX,SB,In,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,Patient,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,Patient,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,Alc,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
60,Obs,AUX,SB,Out,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock
61,IV,RN,SB,In,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock
61,IV,RN,SB,Door,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock
61,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock
61,IV,RN,SB,IV,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock
61,IV,RN,SB,Table,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock
61,IV,RN,SB,IV,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock
61,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock
61,IV,RN,SB,IV,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock
61,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock
61,IV,RN,SB,Patient,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock
61,IV,RN,SB,Patient,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock
61,IV,RN,SB,IV,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock
61,IV,RN,SB,Door,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock
61,IV,RN,SB,Out,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock
62,IV,RN,SB,In,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,Door,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,Door,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,Door,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,IV,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,IV,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock
62,IV,RN,SB,Door,8/31/2019,27/07/2020 15:43,8/31/2019 15:43,Mock
62,IV,RN,SB,Out,8/31/2019,27/07/2020 15:43,8/31/2019 15:43,Mock
1,Bloods,Phlebotomist,SB,GlovesOn,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual
1,Bloods,Phlebotomist,SB,In,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual
1,Bloods,Phlebotomist,SB,BloodObsEq,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual
1,Bloods,Phlebotomist,SB,Syringe,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual
1,Bloods,Phlebotomist,SB,Syringe,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Syringe,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:55,2/17/2020 8:55,Actual
1,Bloods,Phlebotomist,SB,Out,2/17/2020,27/07/2020 08:55,2/17/2020 8:55,Actual
2,Bloods,Phlebotomist,MB,In,2/17/2020,27/07/2020 14:04,2/17/2020 14:04,Actual
2,Bloods,Phlebotomist,MB,AlcInside,2/17/2020,27/07/2020 14:04,2/17/2020 14:04,Actual
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:04,2/17/2020 14:04,Actual
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:04,2/17/2020 14:04,Actual
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual
2,Bloods,Phlebotomist,MB,GlovesOn,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:07,2/17/2020 14:07,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:07,2/17/2020 14:07,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:07,2/17/2020 14:07,Actual
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:07,2/17/2020 14:07,Actual
2,Bloods,Phlebotomist,MB,Bedding,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual
2,Bloods,Phlebotomist,MB,Tray,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual
2,Bloods,Phlebotomist,MB,GlovesOff,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual
3,Bloods,Phlebotomist,MB,AlcOutside,2/19/2020,27/07/2020 12:34,2/19/2020 12:34,Actual
3,Bloods,Phlebotomist,MB,EqTray,2/19/2020,27/07/2020 12:34,2/19/2020 12:34,Actual
3,Bloods,Phlebotomist,MB,In,2/19/2020,27/07/2020 12:35,2/19/2020 12:35,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:35,2/19/2020 12:35,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:35,2/19/2020 12:35,Actual
3,Bloods,Phlebotomist,MB,Tray,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual
3,Bloods,Phlebotomist,MB,OtherNear,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual
3,Bloods,Phlebotomist,MB,AlcInside,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual
3,Bloods,Phlebotomist,MB,EqTray,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual
3,Bloods,Phlebotomist,MB,GlovesOn,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual
3,Bloods,Phlebotomist,MB,EqTray,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual
3,Bloods,Phlebotomist,MB,GlovesOn,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:39,2/19/2020 12:39,Actual
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:40,2/19/2020 12:40,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:41,2/19/2020 12:41,Actual
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:41,2/19/2020 12:41,Actual
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:41,2/19/2020 12:41,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
3,Bloods,Phlebotomist,MB,OtherNear,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
3,Bloods,Phlebotomist,MB,Table,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
3,Bloods,Phlebotomist,MB,Tray,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
3,Bloods,Phlebotomist,MB,GlovesOff,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
3,Bloods,Phlebotomist,MB,EqTray,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual
4,Bloods,Phlebotomist,MB,In,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual
4,Bloods,Phlebotomist,MB,Bedding,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual
4,Bloods,Phlebotomist,MB,GlovesOn,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,Bedding,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,Syringe,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,Syringe,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual
4,Bloods,Phlebotomist,MB,Syringe,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual
4,Bloods,Phlebotomist,MB,Sharps,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:43,2/20/2020 8:43,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:43,2/20/2020 8:43,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:43,2/20/2020 8:43,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual
4,Bloods,Phlebotomist,MB,Sharps,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual
4,Bloods,Phlebotomist,MB,Syringe,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual
4,Bloods,Phlebotomist,MB,Sharps,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual
4,Bloods,Phlebotomist,MB,GlovesOff,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual
4,Bloods,Phlebotomist,MB,GownOff,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual
4,Bloods,Phlebotomist,MB,Soap,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual
4,Bloods,Phlebotomist,MB,Tap,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual
4,Bloods,Phlebotomist,MB,PaperTowel,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual
4,Bloods,Phlebotomist,MB,Waste,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual
4,Bloods,Phlebotomist,MB,Out,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual
5,Bloods,Phlebotomist,SB,MedsTrolley,2/24/2020,27/07/2020 09:06,2/24/2020 9:06,Actual
5,Bloods,Phlebotomist,SB,MedsTrolley,2/24/2020,27/07/2020 09:06,2/24/2020 9:06,Actual
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:06,2/24/2020 9:06,Actual
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:06,2/24/2020 9:06,Actual
5,Bloods,Phlebotomist,SB,MedsTrolley,2/24/2020,27/07/2020 09:07,2/24/2020 9:07,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:07,2/24/2020 9:07,Actual
5,Bloods,Phlebotomist,SB,GownOn,2/24/2020,27/07/2020 09:07,2/24/2020 9:07,Actual
5,Bloods,Phlebotomist,SB,GlovesOn,2/24/2020,27/07/2020 09:08,2/24/2020 9:08,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,In,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,Tray,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,Out,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,MedsTrolley,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,Bedding,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:10,2/24/2020 9:10,Actual
5,Bloods,Phlebotomist,SB,OtherNear,2/24/2020,27/07/2020 09:10,2/24/2020 9:10,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:13,2/24/2020 9:13,Actual
